longitude,latitude,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,median_house_age
-122.19,37.79,1229.0,243.0,582.0,256.0,2.9514,198100.0,NEAR BAY,47.0 years
-122.19,37.79,954.0,217.0,546.0,201.0,2.6667,172800.0,NEAR BAY,50.0 years
-122.18,37.81,1643.0,262.0,620.0,266.0,5.4446,336700.0,NEAR BAY,37.0 years
-122.18,37.8,1355.0,195.0,442.0,195.0,6.2838,318200.0,NEAR BAY,34.0 years
-122.18,37.8,2317.0,336.0,955.0,328.0,6.7527,285800.0,NEAR BAY,23.0 years
-122.13,37.77,2459.0,317.0,916.0,324.0,7.0712,293000.0,NEAR BAY,24.0 years
-122.16,37.79,12842.0,2048.0,4985.0,1967.0,5.9849,371000.0,NEAR BAY,22.0 years
-122.17,37.78,1524.0,260.0,651.0,267.0,3.6875,157300.0,NEAR BAY,42.0 years
-122.17,37.77,3326.0,746.0,1704.0,703.0,2.875,135300.0,NEAR BAY,30.0 years
-122.18,37.78,1985.0,440.0,1085.0,407.0,3.4205,136700.0,NEAR BAY,43.0 years
-122.18,37.78,1642.0,322.0,713.0,284.0,3.2984,160700.0,NEAR BAY,50.0 years
-122.17,37.78,893.0,177.0,468.0,181.0,3.875,140600.0,NEAR BAY,49.0 years
-122.17,37.78,653.0,128.0,296.0,121.0,4.175,144000.0,NEAR BAY,52.0 years
-122.16,37.77,1256.0,,570.0,218.0,4.375,161900.0,NEAR BAY,47.0 years
-122.16,37.77,977.0,194.0,446.0,180.0,4.7708,156300.0,NEAR BAY,48.0 years
-122.16,37.77,2324.0,397.0,968.0,384.0,3.5739,176000.0,NEAR BAY,45.0 years
-122.16,37.77,1583.0,349.0,857.0,316.0,3.0958,145800.0,NEAR BAY,39.0 years
-122.17,37.77,1612.0,342.0,912.0,322.0,3.3958,141900.0,NEAR BAY,39.0 years
-122.17,37.77,2424.0,533.0,1360.0,452.0,1.871,90700.0,NEAR BAY,31.0 years
-122.17,37.76,1594.0,367.0,1074.0,355.0,1.9356,90600.0,NEAR BAY,41.0 years
-122.17,37.76,2118.0,413.0,965.0,382.0,2.1842,107900.0,NEAR BAY,47.0 years
-122.18,37.76,1575.0,358.0,933.0,320.0,2.2917,107000.0,NEAR BAY,37.0 years
-122.17,37.76,1764.0,397.0,987.0,354.0,2.4333,98200.0,NEAR BAY,38.0 years
-122.18,37.76,1187.0,261.0,907.0,246.0,1.9479,89500.0,NEAR BAY,50.0 years
-122.18,37.76,754.0,175.0,447.0,165.0,3.9063,93800.0,NEAR BAY,52.0 years
-122.18,37.76,2308.0,452.0,1299.0,451.0,1.8407,96700.0,NEAR BAY,49.0 years
-122.18,37.77,909.0,236.0,396.0,157.0,2.0786,97500.0,NEAR BAY,27.0 years
-122.18,37.77,1180.0,257.0,877.0,268.0,2.8125,97300.0,NEAR BAY,42.0 years
-122.18,37.76,2018.0,408.0,1111.0,367.0,1.8913,91200.0,NEAR BAY,43.0 years
-122.19,37.76,1368.0,282.0,790.0,269.0,1.7056,91400.0,NEAR BAY,49.0 years
-122.18,37.77,2744.0,547.0,1479.0,554.0,2.2768,96200.0,NEAR BAY,52.0 years
-122.18,37.77,2107.0,471.0,1173.0,438.0,3.2552,120100.0,NEAR BAY,51.0 years
-122.18,37.77,1748.0,362.0,1029.0,366.0,2.0556,100000.0,NEAR BAY,52.0 years
-122.19,37.76,2024.0,391.0,1030.0,350.0,2.4659,94700.0,NEAR BAY,52.0 years
-122.2,37.76,1116.0,259.0,826.0,279.0,1.75,85700.0,NEAR BAY,47.0 years
-122.19,37.77,2036.0,510.0,1412.0,454.0,2.0469,89300.0,NEAR BAY,41.0 years
-122.19,37.77,1852.0,393.0,1132.0,349.0,2.7159,101400.0,NEAR BAY,45.0 years
-122.19,37.76,921.0,207.0,522.0,159.0,1.2083,72500.0,NEAR BAY,41.0 years
-122.19,37.76,995.0,238.0,630.0,237.0,1.925,74100.0,NEAR BAY,45.0 years
-122.2,37.75,606.0,132.0,531.0,133.0,1.5809,70000.0,NEAR BAY,36.0 years
-122.2,37.76,2680.0,736.0,1925.0,667.0,1.4097,84600.0,NEAR BAY,37.0 years
-122.19,37.76,1493.0,370.0,1144.0,351.0,0.7683,81800.0,NEAR BAY,38.0 years
-122.19,37.75,2207.0,565.0,1481.0,520.0,1.3194,81400.0,NEAR BAY,19.0 years
-122.19,37.75,856.0,189.0,435.0,162.0,0.8012,81800.0,NEAR BAY,28.0 years
-122.19,37.76,1293.0,297.0,984.0,303.0,1.9479,85800.0,NEAR BAY,26.0 years
-122.19,37.74,847.0,212.0,567.0,159.0,1.1765,87100.0,NEAR BAY,36.0 years
-122.18,37.74,541.0,154.0,380.0,123.0,2.3456,83500.0,NEAR BAY,42.0 years
-122.19,37.73,1066.0,253.0,825.0,244.0,2.1538,79700.0,NEAR BAY,44.0 years
-122.19,37.74,707.0,147.0,417.0,155.0,2.5139,83400.0,NEAR BAY,43.0 years
-122.19,37.73,1528.0,291.0,801.0,287.0,1.2625,84700.0,NEAR BAY,45.0 years
-122.18,37.73,909.0,215.0,646.0,198.0,2.9063,80000.0,NEAR BAY,42.0 years
-122.18,37.73,1391.0,293.0,855.0,285.0,2.5192,76400.0,NEAR BAY,43.0 years
-122.18,37.73,548.0,119.0,435.0,136.0,2.1111,79700.0,NEAR BAY,44.0 years
-122.18,37.73,4074.0,874.0,2736.0,780.0,2.455,82400.0,NEAR BAY,42.0 years
-122.17,37.74,1613.0,445.0,1481.0,414.0,2.4028,97700.0,NEAR BAY,41.0 years
-122.17,37.74,463.0,134.0,327.0,137.0,2.15,97200.0,NEAR BAY,47.0 years
-122.17,37.74,818.0,193.0,494.0,179.0,2.4776,101600.0,NEAR BAY,43.0 years
-122.17,37.73,1473.0,371.0,1231.0,341.0,2.1587,86500.0,NEAR BAY,43.0 years
-122.18,37.74,504.0,126.0,323.0,109.0,1.8438,90500.0,NEAR BAY,35.0 years
-122.17,37.74,1026.0,226.0,749.0,225.0,3.0298,107600.0,NEAR BAY,46.0 years
-122.17,37.74,769.0,183.0,693.0,178.0,2.25,84200.0,NEAR BAY,46.0 years
-122.18,37.74,2103.0,391.0,1339.0,354.0,2.2467,88900.0,NEAR BAY,46.0 years
-122.18,37.75,330.0,76.0,282.0,80.0,4.0469,80700.0,NEAR BAY,45.0 years
-122.18,37.75,941.0,218.0,621.0,195.0,1.325,87100.0,NEAR BAY,46.0 years
-122.17,37.75,992.0,,732.0,259.0,1.6196,85100.0,NEAR BAY,38.0 years
-122.18,37.75,990.0,261.0,901.0,260.0,2.1731,82000.0,NEAR BAY,45.0 years
-122.19,37.75,1126.0,263.0,482.0,150.0,1.9167,82800.0,NEAR BAY,36.0 years
-122.18,37.75,1036.0,233.0,652.0,213.0,2.069,84600.0,NEAR BAY,43.0 years
-122.18,37.75,1047.0,214.0,651.0,166.0,1.712,82100.0,NEAR BAY,36.0 years
-122.17,37.76,1280.0,307.0,999.0,286.0,2.5625,89300.0,NEAR BAY,33.0 years
-122.17,37.75,1587.0,320.0,907.0,306.0,1.9821,98300.0,NEAR BAY,43.0 years
-122.17,37.75,1257.0,271.0,828.0,230.0,2.5043,92300.0,NEAR BAY,41.0 years
-122.17,37.75,1218.0,248.0,763.0,254.0,2.3281,88800.0,NEAR BAY,44.0 years
-122.17,37.75,1751.0,390.0,935.0,349.0,1.4375,90000.0,NEAR BAY,48.0 years
-122.16,37.76,2299.0,514.0,1437.0,484.0,2.5122,95500.0,NEAR BAY,45.0 years
-122.16,37.75,2457.0,624.0,1516.0,482.0,1.5625,91700.0,NEAR BAY,38.0 years
-122.17,37.75,998.0,211.0,597.0,185.0,3.1587,100400.0,NEAR BAY,47.0 years
-122.17,37.76,1685.0,343.0,949.0,342.0,1.8426,94800.0,NEAR BAY,40.0 years
-122.16,37.76,1827.0,307.0,881.0,302.0,4.6696,164300.0,NEAR BAY,46.0 years
-122.16,37.76,2781.0,574.0,1438.0,519.0,2.4598,155500.0,NEAR BAY,36.0 years
-122.15,37.76,1823.0,286.0,763.0,270.0,6.0749,196900.0,NEAR BAY,39.0 years
-122.14,37.77,2229.0,365.0,1297.0,355.0,4.8304,279100.0,NEAR BAY,27.0 years
-122.14,37.76,1513.0,231.0,545.0,211.0,5.5701,252800.0,NEAR BAY,34.0 years
-122.13,37.76,3266.0,491.0,1222.0,533.0,5.37,275400.0,NEAR BAY,26.0 years
-122.12,37.75,1809.0,261.0,808.0,219.0,6.86,250000.0,NEAR BAY,33.0 years
-122.12,37.75,794.0,111.0,329.0,109.0,7.6923,329800.0,NEAR BAY,28.0 years
-122.14,37.75,690.0,105.0,299.0,109.0,4.0313,195500.0,NEAR BAY,36.0 years
-122.14,37.75,1334.0,200.0,579.0,202.0,6.8323,255900.0,NEAR BAY,33.0 years
-122.13,37.75,414.0,54.0,137.0,50.0,4.975,311100.0,NEAR BAY,30.0 years
-122.13,37.75,768.0,93.0,229.0,93.0,5.3602,330000.0,NEAR BAY,36.0 years
-122.13,37.74,4400.0,666.0,1476.0,648.0,5.0,248900.0,NEAR BAY,41.0 years
-122.16,37.75,954.0,161.0,429.0,154.0,2.925,142900.0,NEAR BAY,46.0 years
-122.15,37.75,1445.0,256.0,849.0,255.0,3.8913,126300.0,NEAR BAY,40.0 years
-122.15,37.75,1938.0,399.0,946.0,331.0,3.225,135800.0,NEAR BAY,44.0 years
-122.15,37.74,856.0,178.0,571.0,191.0,3.1458,130600.0,NEAR BAY,41.0 years
-122.16,37.75,1790.0,454.0,1137.0,386.0,2.537,107900.0,NEAR BAY,24.0 years
-122.16,37.75,617.0,131.0,378.0,135.0,2.5568,111100.0,NEAR BAY,44.0 years
-122.15,37.74,1383.0,275.0,853.0,272.0,3.5083,122000.0,NEAR BAY,43.0 years
-122.15,37.74,1325.0,277.0,764.0,282.0,3.3125,118000.0,NEAR BAY,49.0 years
-122.16,37.75,1227.0,294.0,928.0,261.0,1.8235,95200.0,NEAR BAY,40.0 years
-122.16,37.75,667.0,140.0,406.0,133.0,3.8047,94300.0,NEAR BAY,35.0 years
-122.17,37.74,1223.0,281.0,824.0,280.0,2.2917,92500.0,NEAR BAY,34.0 years
-122.17,37.75,1379.0,287.0,835.0,259.0,2.4962,91800.0,NEAR BAY,37.0 years
-122.16,37.74,1534.0,300.0,826.0,295.0,4.0417,109400.0,NEAR BAY,43.0 years
-122.16,37.74,1029.0,181.0,567.0,211.0,3.4844,129500.0,NEAR BAY,46.0 years
-122.16,37.74,771.0,147.0,355.0,144.0,4.1458,143400.0,NEAR BAY,52.0 years
-122.16,37.74,824.0,223.0,533.0,166.0,2.625,98200.0,NEAR BAY,47.0 years
-122.16,37.74,1097.0,239.0,609.0,215.0,2.0227,103100.0,NEAR BAY,44.0 years
-122.29,37.9,1283.0,238.0,576.0,236.0,3.3333,276800.0,NEAR BAY,49.0 years
-122.29,37.9,1604.0,263.0,594.0,286.0,5.337999999999999,270900.0,NEAR BAY,52.0 years
-122.29,37.89,2248.0,422.0,870.0,377.0,3.4732,246200.0,NEAR BAY,52.0 years
-122.3,37.9,2263.0,522.0,1027.0,509.0,3.5125,224200.0,NEAR BAY,38.0 years
-122.29,37.89,1571.0,349.0,693.0,326.0,3.1375,229100.0,NEAR BAY,52.0 years
-122.3,37.89,1520.0,402.0,815.0,375.0,2.8036,211600.0,NEAR BAY,46.0 years
-122.3,37.9,5083.0,1212.0,2420.0,1146.0,4.5824,256100.0,NEAR BAY,15.0 years
-122.3,37.89,1077.0,293.0,518.0,276.0,3.0208,206300.0,NEAR BAY,36.0 years
-122.3,37.89,1248.0,283.0,620.0,275.0,4.0875,221300.0,NEAR BAY,52.0 years
-122.33,37.89,1342.0,291.0,551.0,266.0,4.5268,207400.0,NEAR BAY,42.0 years
-122.34,37.88,3061.0,930.0,2556.0,924.0,1.7375,350000.0,NEAR BAY,37.0 years
-122.29,37.89,3171.0,698.0,1498.0,696.0,3.1795,218200.0,NEAR BAY,52.0 years
-122.29,37.88,1211.0,261.0,523.0,227.0,3.8672,216700.0,NEAR BAY,50.0 years
-122.29,37.89,979.0,175.0,374.0,153.0,5.1675,270600.0,NEAR BAY,52.0 years
-122.29,37.89,2269.0,380.0,1004.0,371.0,5.1696,261400.0,NEAR BAY,52.0 years
-122.28,37.88,1844.0,332.0,769.0,334.0,4.2614,261300.0,NEAR BAY,52.0 years
-122.29,37.89,2178.0,421.0,940.0,423.0,5.0551,232200.0,NEAR BAY,52.0 years
-122.27,37.9,1650.0,274.0,645.0,256.0,5.6228,375400.0,NEAR BAY,42.0 years
-122.26,37.9,1927.0,279.0,705.0,288.0,7.8864,357300.0,NEAR BAY,52.0 years
-122.27,37.9,2079.0,273.0,684.0,275.0,7.9556,374400.0,NEAR BAY,52.0 years
-122.27,37.9,1803.0,240.0,572.0,236.0,6.174,358800.0,NEAR BAY,52.0 years
-122.27,37.9,2041.0,270.0,671.0,253.0,6.9414,417500.0,NEAR BAY,52.0 years
-122.27,37.89,3046.0,373.0,975.0,365.0,8.8342,430500.0,NEAR BAY,52.0 years
-122.28,37.9,2318.0,328.0,779.0,312.0,7.1754,362900.0,NEAR BAY,52.0 years
-122.28,37.9,2003.0,250.0,658.0,244.0,10.0825,397000.0,NEAR BAY,52.0 years
-122.28,37.9,2261.0,328.0,819.0,335.0,4.9083,346800.0,NEAR BAY,52.0 years
-122.28,37.89,1225.0,169.0,412.0,168.0,5.7912,327100.0,NEAR BAY,52.0 years
-122.28,37.89,2315.0,408.0,835.0,369.0,4.5893,290100.0,NEAR BAY,52.0 years
-122.28,37.89,2070.0,329.0,722.0,306.0,5.4171,292000.0,NEAR BAY,52.0 years
-122.28,37.89,2616.0,473.0,1085.0,487.0,4.125,270900.0,NEAR BAY,52.0 years
-122.27,37.89,2640.0,366.0,973.0,355.0,7.266,371100.0,NEAR BAY,52.0 years
-122.27,37.89,1978.0,293.0,723.0,272.0,5.3989,335600.0,NEAR BAY,52.0 years
-122.26,37.9,2220.0,335.0,903.0,362.0,7.8336,371300.0,NEAR BAY,37.0 years
-122.25,37.89,1125.0,195.0,356.0,181.0,6.1593,344000.0,NEAR BAY,41.0 years
-122.26,37.89,3078.0,494.0,1005.0,462.0,6.381,342200.0,NEAR BAY,52.0 years
-122.26,37.89,3706.0,531.0,1205.0,504.0,6.6828,370900.0,NEAR BAY,52.0 years
-122.25,37.89,3000.0,457.0,987.0,450.0,7.5385,350000.0,NEAR BAY,37.0 years
-122.25,37.89,2863.0,460.0,1031.0,448.0,6.7138,368600.0,NEAR BAY,42.0 years
-122.26,37.88,2551.0,417.0,894.0,404.0,6.2425,391800.0,NEAR BAY,52.0 years
-122.26,37.88,2255.0,410.0,823.0,377.0,5.7979,415300.0,NEAR BAY,52.0 years
-122.27,37.88,3360.0,648.0,1232.0,621.0,4.2813,284900.0,NEAR BAY,52.0 years
-122.27,37.88,1693.0,391.0,669.0,367.0,3.5417,287500.0,NEAR BAY,52.0 years
-122.27,37.88,2252.0,592.0,989.0,550.0,3.0132,272900.0,NEAR BAY,44.0 years
-122.28,37.88,2495.0,491.0,1058.0,464.0,4.1429,259600.0,NEAR BAY,52.0 years
-122.28,37.88,1193.0,200.0,506.0,207.0,4.1912,254500.0,NEAR BAY,52.0 years
-122.28,37.88,1172.0,215.0,489.0,218.0,3.9167,235600.0,NEAR BAY,52.0 years
-122.29,37.88,2159.0,424.0,824.0,388.0,3.8897,218400.0,NEAR BAY,52.0 years
-122.29,37.88,2365.0,490.0,1034.0,475.0,3.1065,229200.0,NEAR BAY,48.0 years
-122.29,37.88,1895.0,442.0,920.0,425.0,2.9926,192100.0,NEAR BAY,46.0 years
-122.29,37.88,1650.0,395.0,841.0,380.0,3.556,179300.0,NEAR BAY,52.0 years
-122.3,37.88,453.0,146.0,749.0,137.0,1.475,187500.0,NEAR BAY,45.0 years
-122.3,37.88,409.0,97.0,208.0,98.0,1.6971,138800.0,NEAR BAY,52.0 years
-122.3,37.87,503.0,118.0,228.0,100.0,2.1705,150000.0,NEAR BAY,10.0 years
-122.3,37.86,499.0,127.0,287.0,128.0,2.75,140600.0,NEAR BAY,50.0 years
-122.29,37.85,477.0,119.0,218.0,106.0,2.5682,120000.0,NEAR BAY,52.0 years
-122.3,37.88,1647.0,376.0,854.0,355.0,2.9,144800.0,NEAR BAY,46.0 years
-122.3,37.87,3123.0,749.0,1695.0,684.0,2.2208,144800.0,NEAR BAY,52.0 years
-122.28,37.88,957.0,188.0,403.0,172.0,3.2344,245500.0,NEAR BAY,52.0 years
-122.28,37.87,589.0,132.0,288.0,131.0,3.5156,200000.0,NEAR BAY,52.0 years
-122.28,37.87,2026.0,548.0,963.0,521.0,1.9805,173700.0,NEAR BAY,49.0 years
-122.29,37.87,1829.0,536.0,1129.0,516.0,2.6684,185600.0,NEAR BAY,50.0 years
-122.29,37.87,895.0,198.0,386.0,204.0,3.875,182600.0,NEAR BAY,52.0 years
-122.28,37.88,1909.0,416.0,811.0,406.0,3.006,227900.0,NEAR BAY,52.0 years
-122.28,37.87,3022.0,696.0,1293.0,675.0,2.543,220700.0,NEAR BAY,46.0 years
-122.28,37.87,1777.0,446.0,805.0,431.0,2.8676,212000.0,NEAR BAY,46.0 years
-122.27,37.88,2803.0,930.0,1372.0,876.0,2.1907,271400.0,NEAR BAY,52.0 years
-122.27,37.87,1465.0,439.0,862.0,425.0,1.7778,268800.0,NEAR BAY,30.0 years
-122.27,37.88,2619.0,682.0,1152.0,616.0,2.52,277800.0,NEAR BAY,37.0 years
-122.26,37.88,1149.0,255.0,483.0,249.0,4.2788,332500.0,NEAR BAY,52.0 years
-122.26,37.88,2363.0,604.0,1558.0,573.0,2.944,338900.0,NEAR BAY,52.0 years
-122.26,37.88,2604.0,837.0,1798.0,769.0,1.725,287500.0,NEAR BAY,52.0 years
-122.25,37.87,685.0,141.0,266.0,123.0,5.2289,384600.0,NEAR BAY,41.0 years
-122.25,37.87,1756.0,465.0,2184.0,422.0,2.5562,371400.0,NEAR BAY,42.0 years
-122.25,37.87,1204.0,460.0,2016.0,477.0,0.949,350000.0,NEAR BAY,52.0 years
-122.25,37.87,609.0,236.0,1349.0,250.0,1.1696,500001.0,NEAR BAY,52.0 years
-122.26,37.87,1087.0,371.0,3337.0,350.0,1.4012,175000.0,NEAR BAY,52.0 years
-122.26,37.87,2773.0,998.0,1721.0,949.0,1.1859,241700.0,NEAR BAY,52.0 years
-122.27,37.87,3218.0,1108.0,1675.0,1000.0,1.7464,216700.0,NEAR BAY,35.0 years
-122.27,37.87,1350.0,368.0,707.0,350.0,2.8846,211300.0,NEAR BAY,49.0 years
-122.27,37.87,3084.0,698.0,1424.0,694.0,2.7372,210200.0,NEAR BAY,52.0 years
-122.28,37.86,938.0,195.0,393.0,189.0,3.8594,196400.0,NEAR BAY,52.0 years
-122.28,37.87,1813.0,353.0,828.0,339.0,3.5625,191700.0,NEAR BAY,52.0 years
-122.28,37.87,1233.0,300.0,571.0,292.0,2.2788,182300.0,NEAR BAY,52.0 years
-122.29,37.87,2539.0,755.0,1382.0,713.0,2.537,175000.0,NEAR BAY,44.0 years
-122.29,37.87,1267.0,324.0,792.0,321.0,2.525,165900.0,NEAR BAY,46.0 years
-122.29,37.86,1665.0,404.0,815.0,372.0,1.9946,156900.0,NEAR BAY,52.0 years
-122.28,37.86,1659.0,367.0,788.0,346.0,2.8214,164300.0,NEAR BAY,52.0 years
-122.29,37.87,2225.0,460.0,1145.0,430.0,2.6165,150000.0,NEAR BAY,52.0 years
-122.29,37.86,2485.0,607.0,1354.0,563.0,1.9483,150500.0,NEAR BAY,50.0 years
-122.28,37.86,2031.0,450.0,958.0,445.0,1.9327,169900.0,NEAR BAY,52.0 years
-122.28,37.86,2932.0,668.0,1361.0,608.0,1.9798,147400.0,NEAR BAY,49.0 years
-122.28,37.85,2246.0,472.0,1005.0,449.0,2.4167,152700.0,NEAR BAY,52.0 years
-122.27,37.86,2052.0,435.0,924.0,414.0,2.5417,182700.0,NEAR BAY,49.0 years
-122.28,37.86,1999.0,417.0,780.0,358.0,3.3906,179300.0,NEAR BAY,52.0 years
-122.28,37.86,3007.0,691.0,1582.0,636.0,2.5652,157700.0,NEAR BAY,52.0 years
-122.28,37.86,2214.0,550.0,1213.0,568.0,2.2845,153100.0,NEAR BAY,41.0 years
-122.27,37.86,1088.0,305.0,486.0,267.0,2.6071,250000.0,NEAR BAY,52.0 years
-122.27,37.86,834.0,186.0,494.0,175.0,3.15,206300.0,NEAR BAY,52.0 years
-122.27,37.86,1769.0,372.0,849.0,365.0,2.6914,218800.0,NEAR BAY,52.0 years
-122.27,37.86,2307.0,583.0,1127.0,548.0,1.8447,198200.0,NEAR BAY,52.0 years
-122.26,37.86,5161.0,1744.0,3276.0,1742.0,1.6307,253600.0,NEAR BAY,35.0 years
-122.26,37.86,3497.0,832.0,1493.0,794.0,2.9044,257400.0,NEAR BAY,52.0 years
-122.26,37.86,3774.0,744.0,1461.0,679.0,2.9405,289500.0,NEAR BAY,52.0 years
-122.26,37.86,2888.0,604.0,1253.0,538.0,3.3893,241700.0,NEAR BAY,52.0 years
-122.25,37.86,2153.0,517.0,1656.0,459.0,3.0417,489600.0,NEAR BAY,48.0 years
-122.25,37.86,1389.0,191.0,514.0,202.0,7.0897,446200.0,NEAR BAY,52.0 years
-122.25,37.86,1709.0,318.0,719.0,295.0,5.0463,456300.0,NEAR BAY,52.0 years
-122.25,37.86,1587.0,444.0,878.0,449.0,1.7652,336800.0,NEAR BAY,52.0 years
-122.24,37.86,1668.0,225.0,517.0,214.0,7.8521,500001.0,NEAR BAY,52.0 years
-122.24,37.85,3726.0,474.0,1366.0,496.0,9.3959,500001.0,NEAR BAY,52.0 years
-122.25,37.86,4048.0,663.0,1316.0,590.0,5.3794,376900.0,NEAR BAY,52.0 years
-122.26,37.85,3618.0,768.0,1508.0,755.0,3.2619,309600.0,NEAR BAY,52.0 years
-122.27,37.85,4076.0,920.0,1800.0,815.0,2.7054,182300.0,NEAR BAY,52.0 years
-122.27,37.85,2077.0,400.0,719.0,326.0,2.2431,172700.0,NEAR BAY,47.0 years
-122.27,37.85,1279.0,300.0,675.0,255.0,1.9028,150800.0,NEAR BAY,50.0 years
-122.27,37.85,1974.0,426.0,875.0,363.0,1.5817,153600.0,NEAR BAY,52.0 years
-122.27,37.85,335.0,83.0,152.0,77.0,2.2841,106300.0,NEAR BAY,52.0 years
-122.27,37.85,1375.0,307.0,843.0,319.0,1.3785,142300.0,NEAR BAY,47.0 years
-122.28,37.85,610.0,145.0,281.0,132.0,2.9018,119400.0,NEAR BAY,52.0 years
-122.28,37.85,1025.0,198.0,506.0,204.0,1.73,147900.0,NEAR BAY,44.0 years
-122.28,37.85,2063.0,484.0,1054.0,466.0,2.2625,132900.0,NEAR BAY,48.0 years
-122.29,37.84,1872.0,419.0,1017.0,414.0,2.2106,132500.0,NEAR BAY,35.0 years
-122.28,37.83,3108.0,813.0,1623.0,765.0,2.6997,126900.0,NEAR BAY,52.0 years
-122.3,37.84,7355.0,2408.0,3100.0,2051.0,4.0018,143800.0,NEAR BAY,14.0 years
-122.23,37.83,2990.0,379.0,947.0,361.0,7.8772,500001.0,NEAR BAY,52.0 years
-122.22,37.82,2492.0,310.0,808.0,315.0,11.8603,500001.0,NEAR BAY,39.0 years
-122.22,37.82,2991.0,335.0,1018.0,335.0,13.499,500001.0,NEAR BAY,42.0 years
-122.23,37.82,3242.0,366.0,1001.0,352.0,12.2138,500001.0,NEAR BAY,52.0 years
-122.23,37.82,3051.0,381.0,1005.0,369.0,8.1872,466100.0,NEAR BAY,52.0 years
-122.23,37.82,3494.0,396.0,1192.0,383.0,12.3804,500001.0,NEAR BAY,52.0 years
-122.24,37.83,1757.0,246.0,585.0,227.0,5.8948,457800.0,NEAR BAY,52.0 years
-122.24,37.83,2449.0,312.0,916.0,316.0,8.1194,471600.0,NEAR BAY,52.0 years
-122.23,37.82,1611.0,203.0,556.0,179.0,8.7477,500001.0,NEAR BAY,52.0 years
-122.24,37.82,3665.0,517.0,1470.0,520.0,6.155,398600.0,NEAR BAY,52.0 years
-122.25,37.82,2474.0,403.0,1104.0,398.0,5.882999999999999,340700.0,NEAR BAY,52.0 years
-122.23,37.76,3037.0,516.0,1242.0,518.0,5.2128,289900.0,NEAR BAY,52.0 years
-122.23,37.76,2269.0,323.0,805.0,321.0,4.7188,335300.0,NEAR BAY,52.0 years
-122.23,37.76,1316.0,177.0,378.0,162.0,5.2915,333000.0,NEAR BAY,52.0 years
-122.24,37.77,1153.0,235.0,481.0,223.0,2.6411,241000.0,NEAR BAY,52.0 years
-122.23,37.77,772.0,179.0,409.0,160.0,3.3214,189600.0,NEAR BAY,52.0 years
-122.24,37.77,1711.0,386.0,885.0,373.0,3.6417,206300.0,NEAR BAY,52.0 years
-122.25,37.77,2650.0,566.0,1468.0,567.0,3.0161,215700.0,NEAR BAY,52.0 years
-122.25,37.77,1038.0,220.0,482.0,215.0,3.1771,210200.0,NEAR BAY,52.0 years
-122.25,37.77,1527.0,320.0,825.0,264.0,3.4531,208800.0,NEAR BAY,52.0 years
-122.25,37.77,859.0,157.0,429.0,158.0,4.3098,197900.0,NEAR BAY,52.0 years
-122.26,37.78,970.0,217.0,528.0,208.0,3.3438,201300.0,NEAR BAY,52.0 years
-122.26,37.78,1045.0,239.0,496.0,216.0,2.9213,190800.0,NEAR BAY,52.0 years
-122.27,37.78,1408.0,280.0,718.0,265.0,2.6806,207900.0,NEAR BAY,52.0 years
-122.27,37.78,1222.0,264.0,630.0,265.0,3.7708,215300.0,NEAR BAY,52.0 years
-122.27,37.78,1169.0,263.0,723.0,286.0,3.9444,212900.0,NEAR BAY,45.0 years
-122.27,37.78,2020.0,535.0,959.0,486.0,5.2601,292700.0,NEAR BAY,13.0 years
-122.28,37.79,4145.0,869.0,3668.0,855.0,2.5444,275000.0,NEAR BAY,30.0 years
-122.3,37.77,2038.0,368.0,2037.0,355.0,2.6447,200000.0,NEAR BAY,42.0 years
-122.28,37.78,5154.0,,3741.0,1273.0,2.5762,173400.0,NEAR BAY,29.0 years
-122.29,37.78,1241.0,309.0,821.0,300.0,1.9427,102200.0,NEAR BAY,42.0 years
-122.28,37.77,1468.0,363.0,870.0,347.0,2.9688,220800.0,NEAR BAY,52.0 years
-122.28,37.77,3997.0,1073.0,1901.0,966.0,3.75,242800.0,NEAR BAY,27.0 years
-122.29,37.76,2873.0,763.0,1243.0,663.0,5.1702,265400.0,NEAR BAY,18.0 years
-122.28,37.78,1487.0,306.0,730.0,327.0,2.5139,219000.0,NEAR BAY,50.0 years
-122.26,37.77,1670.0,350.0,793.0,299.0,2.9732,282100.0,NEAR BAY,52.0 years
-122.27,37.77,2252.0,388.0,1033.0,434.0,5.5337,372000.0,NEAR BAY,52.0 years
-122.27,37.77,1731.0,377.0,872.0,363.0,4.1667,225800.0,NEAR BAY,52.0 years
-122.27,37.77,1710.0,481.0,849.0,457.0,2.7115,220800.0,NEAR BAY,52.0 years
-122.27,37.77,2388.0,559.0,1121.0,518.0,3.3269,234500.0,NEAR BAY,52.0 years
-122.25,37.77,2156.0,458.0,872.0,445.0,3.2685,254200.0,NEAR BAY,52.0 years
-122.26,37.77,1565.0,315.0,637.0,297.0,4.7778,351800.0,NEAR BAY,52.0 years
-122.26,37.77,1704.0,371.0,663.0,340.0,4.226,275000.0,NEAR BAY,52.0 years
-122.26,37.77,1210.0,168.0,411.0,172.0,3.3571,405400.0,NEAR BAY,52.0 years
-122.26,37.77,2097.0,444.0,915.0,413.0,2.9899,228100.0,NEAR BAY,52.0 years
-122.26,37.77,1848.0,479.0,921.0,477.0,2.875,234000.0,NEAR BAY,52.0 years
-122.24,37.77,955.0,284.0,585.0,266.0,2.3882,162500.0,NEAR BAY,43.0 years
